ID	Gene Name	Species	KEGG_PATHWAY
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Ovis aries	oas04022:cGMP-PKG signaling pathway,oas04024:cAMP signaling pathway,oas04151:PI3K-Akt signaling pathway,oas04152:AMPK signaling pathway,oas04261:Adrenergic signaling in cardiomyocytes,oas04668:TNF signaling pathway,oas04725:Cholinergic synapse,oas04728:Dopaminergic synapse,oas04911:Insulin secretion,oas04915:Estrogen signaling pathway,oas04916:Melanogenesis,oas04918:Thyroid hormone synthesis,oas04922:Glucagon signaling pathway,oas04925:Aldosterone synthesis and secretion,oas04931:Insulin resistance,oas04962:Vasopressin-regulated water reabsorption,oas05016:Huntington's disease,oas05030:Cocaine addiction,oas05031:Amphetamine addiction,oas05034:Alcoholism,oas05161:Hepatitis B,oas05203:Viral carcinogenesis,oas05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Sus scrofa	ssc04022:cGMP-PKG signaling pathway,ssc04024:cAMP signaling pathway,ssc04151:PI3K-Akt signaling pathway,ssc04152:AMPK signaling pathway,ssc04261:Adrenergic signaling in cardiomyocytes,ssc04668:TNF signaling pathway,ssc04725:Cholinergic synapse,ssc04728:Dopaminergic synapse,ssc04911:Insulin secretion,ssc04915:Estrogen signaling pathway,ssc04916:Melanogenesis,ssc04918:Thyroid hormone synthesis,ssc04922:Glucagon signaling pathway,ssc04925:Aldosterone synthesis and secretion,ssc04931:Insulin resistance,ssc04962:Vasopressin-regulated water reabsorption,ssc05016:Huntington's disease,ssc05030:Cocaine addiction,ssc05031:Amphetamine addiction,ssc05034:Alcoholism,ssc05161:Hepatitis B,ssc05203:Viral carcinogenesis,ssc05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Columba livia	clv04261:Adrenergic signaling in cardiomyocytes,clv04916:Melanogenesis,clv04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Ornithorhynchus anatinus	oaa04022:cGMP-PKG signaling pathway,oaa04024:cAMP signaling pathway,oaa04151:PI3K-Akt signaling pathway,oaa04152:AMPK signaling pathway,oaa04261:Adrenergic signaling in cardiomyocytes,oaa04668:TNF signaling pathway,oaa04725:Cholinergic synapse,oaa04728:Dopaminergic synapse,oaa04911:Insulin secretion,oaa04915:Estrogen signaling pathway,oaa04916:Melanogenesis,oaa04918:Thyroid hormone synthesis,oaa04922:Glucagon signaling pathway,oaa04925:Aldosterone synthesis and secretion,oaa04931:Insulin resistance,oaa04962:Vasopressin-regulated water reabsorption,oaa05016:Huntington's disease,oaa05030:Cocaine addiction,oaa05031:Amphetamine addiction,oaa05034:Alcoholism,oaa05161:Hepatitis B,oaa05203:Viral carcinogenesis,oaa05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Tupaia chinensis	tup04022:cGMP-PKG signaling pathway,tup04024:cAMP signaling pathway,tup04151:PI3K-Akt signaling pathway,tup04152:AMPK signaling pathway,tup04261:Adrenergic signaling in cardiomyocytes,tup04668:TNF signaling pathway,tup04725:Cholinergic synapse,tup04728:Dopaminergic synapse,tup04911:Insulin secretion,tup04915:Estrogen signaling pathway,tup04916:Melanogenesis,tup04918:Thyroid hormone synthesis,tup04922:Glucagon signaling pathway,tup04925:Aldosterone synthesis and secretion,tup04931:Insulin resistance,tup04962:Vasopressin-regulated water reabsorption,tup05016:Huntington's disease,tup05030:Cocaine addiction,tup05031:Amphetamine addiction,tup05034:Alcoholism,tup05161:Hepatitis B,tup05203:Viral carcinogenesis,tup05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Ailuropoda melanoleuca	aml04022:cGMP-PKG signaling pathway,aml04024:cAMP signaling pathway,aml04151:PI3K-Akt signaling pathway,aml04152:AMPK signaling pathway,aml04261:Adrenergic signaling in cardiomyocytes,aml04668:TNF signaling pathway,aml04725:Cholinergic synapse,aml04728:Dopaminergic synapse,aml04911:Insulin secretion,aml04915:Estrogen signaling pathway,aml04916:Melanogenesis,aml04918:Thyroid hormone synthesis,aml04922:Glucagon signaling pathway,aml04925:Aldosterone synthesis and secretion,aml04931:Insulin resistance,aml04962:Vasopressin-regulated water reabsorption,aml05016:Huntington's disease,aml05030:Cocaine addiction,aml05031:Amphetamine addiction,aml05034:Alcoholism,aml05161:Hepatitis B,aml05203:Viral carcinogenesis,aml05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Macaca fascicularis	mcf04022:cGMP-PKG signaling pathway,mcf04024:cAMP signaling pathway,mcf04151:PI3K-Akt signaling pathway,mcf04152:AMPK signaling pathway,mcf04261:Adrenergic signaling in cardiomyocytes,mcf04668:TNF signaling pathway,mcf04725:Cholinergic synapse,mcf04728:Dopaminergic synapse,mcf04911:Insulin secretion,mcf04915:Estrogen signaling pathway,mcf04916:Melanogenesis,mcf04918:Thyroid hormone synthesis,mcf04922:Glucagon signaling pathway,mcf04925:Aldosterone synthesis and secretion,mcf04931:Insulin resistance,mcf04962:Vasopressin-regulated water reabsorption,mcf05016:Huntington's disease,mcf05030:Cocaine addiction,mcf05031:Amphetamine addiction,mcf05034:Alcoholism,mcf05161:Hepatitis B,mcf05203:Viral carcinogenesis,mcf05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Monodelphis domestica	mdo04022:cGMP-PKG signaling pathway,mdo04024:cAMP signaling pathway,mdo04151:PI3K-Akt signaling pathway,mdo04152:AMPK signaling pathway,mdo04261:Adrenergic signaling in cardiomyocytes,mdo04668:TNF signaling pathway,mdo04725:Cholinergic synapse,mdo04728:Dopaminergic synapse,mdo04911:Insulin secretion,mdo04915:Estrogen signaling pathway,mdo04916:Melanogenesis,mdo04918:Thyroid hormone synthesis,mdo04922:Glucagon signaling pathway,mdo04925:Aldosterone synthesis and secretion,mdo04931:Insulin resistance,mdo04962:Vasopressin-regulated water reabsorption,mdo05016:Huntington's disease,mdo05030:Cocaine addiction,mdo05031:Amphetamine addiction,mdo05034:Alcoholism,mdo05161:Hepatitis B,mdo05203:Viral carcinogenesis,mdo05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(Creb3l3)	Nannospalax galili	ngi04022:cGMP-PKG signaling pathway,ngi04024:cAMP signaling pathway,ngi04151:PI3K-Akt signaling pathway,ngi04152:AMPK signaling pathway,ngi04261:Adrenergic signaling in cardiomyocytes,ngi04668:TNF signaling pathway,ngi04725:Cholinergic synapse,ngi04728:Dopaminergic synapse,ngi04911:Insulin secretion,ngi04915:Estrogen signaling pathway,ngi04916:Melanogenesis,ngi04918:Thyroid hormone synthesis,ngi04922:Glucagon signaling pathway,ngi04925:Aldosterone synthesis and secretion,ngi04931:Insulin resistance,ngi04962:Vasopressin-regulated water reabsorption,ngi05016:Huntington's disease,ngi05030:Cocaine addiction,ngi05031:Amphetamine addiction,ngi05034:Alcoholism,ngi05161:Hepatitis B,ngi05203:Viral carcinogenesis,ngi05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(Creb3l3)	Heterocephalus glaber	hgl04022:cGMP-PKG signaling pathway,hgl04024:cAMP signaling pathway,hgl04151:PI3K-Akt signaling pathway,hgl04152:AMPK signaling pathway,hgl04261:Adrenergic signaling in cardiomyocytes,hgl04668:TNF signaling pathway,hgl04725:Cholinergic synapse,hgl04728:Dopaminergic synapse,hgl04911:Insulin secretion,hgl04915:Estrogen signaling pathway,hgl04916:Melanogenesis,hgl04918:Thyroid hormone synthesis,hgl04922:Glucagon signaling pathway,hgl04925:Aldosterone synthesis and secretion,hgl04931:Insulin resistance,hgl04962:Vasopressin-regulated water reabsorption,hgl05016:Huntington's disease,hgl05030:Cocaine addiction,hgl05031:Amphetamine addiction,hgl05034:Alcoholism,hgl05161:Hepatitis B,hgl05203:Viral carcinogenesis,hgl05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(Creb3l3)	Cricetulus griseus	cge04022:cGMP-PKG signaling pathway,cge04024:cAMP signaling pathway,cge04151:PI3K-Akt signaling pathway,cge04152:AMPK signaling pathway,cge04261:Adrenergic signaling in cardiomyocytes,cge04668:TNF signaling pathway,cge04725:Cholinergic synapse,cge04728:Dopaminergic synapse,cge04911:Insulin secretion,cge04915:Estrogen signaling pathway,cge04916:Melanogenesis,cge04918:Thyroid hormone synthesis,cge04922:Glucagon signaling pathway,cge04925:Aldosterone synthesis and secretion,cge04931:Insulin resistance,cge04962:Vasopressin-regulated water reabsorption,cge05016:Huntington's disease,cge05030:Cocaine addiction,cge05031:Amphetamine addiction,cge05034:Alcoholism,cge05161:Hepatitis B,cge05203:Viral carcinogenesis,cge05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(creb3l3)	Maylandia zebra	mze04261:Adrenergic signaling in cardiomyocytes,mze04916:Melanogenesis,mze04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(creb3l3)	Callorhinchus milii	cmk04261:Adrenergic signaling in cardiomyocytes,cmk04916:Melanogenesis,cmk04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(creb3l3)	Takifugu rubripes	tru04261:Adrenergic signaling in cardiomyocytes,tru04916:Melanogenesis,tru04931:Insulin resistance,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Pantholops hodgsonii	phd04022:cGMP-PKG signaling pathway,phd04024:cAMP signaling pathway,phd04151:PI3K-Akt signaling pathway,phd04152:AMPK signaling pathway,phd04261:Adrenergic signaling in cardiomyocytes,phd04668:TNF signaling pathway,phd04725:Cholinergic synapse,phd04728:Dopaminergic synapse,phd04911:Insulin secretion,phd04915:Estrogen signaling pathway,phd04916:Melanogenesis,phd04918:Thyroid hormone synthesis,phd04922:Glucagon signaling pathway,phd04925:Aldosterone synthesis and secretion,phd04931:Insulin resistance,phd04962:Vasopressin-regulated water reabsorption,phd05016:Huntington's disease,phd05030:Cocaine addiction,phd05031:Amphetamine addiction,phd05034:Alcoholism,phd05161:Hepatitis B,phd05203:Viral carcinogenesis,phd05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Gorilla gorilla	ggo04022:cGMP-PKG signaling pathway,ggo04024:cAMP signaling pathway,ggo04151:PI3K-Akt signaling pathway,ggo04152:AMPK signaling pathway,ggo04261:Adrenergic signaling in cardiomyocytes,ggo04668:TNF signaling pathway,ggo04725:Cholinergic synapse,ggo04728:Dopaminergic synapse,ggo04911:Insulin secretion,ggo04915:Estrogen signaling pathway,ggo04916:Melanogenesis,ggo04918:Thyroid hormone synthesis,ggo04922:Glucagon signaling pathway,ggo04925:Aldosterone synthesis and secretion,ggo04931:Insulin resistance,ggo04962:Vasopressin-regulated water reabsorption,ggo05016:Huntington's disease,ggo05030:Cocaine addiction,ggo05031:Amphetamine addiction,ggo05034:Alcoholism,ggo05161:Hepatitis B,ggo05203:Viral carcinogenesis,ggo05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Alligator sinensis	asn04261:Adrenergic signaling in cardiomyocytes,asn04916:Melanogenesis,asn04931:Insulin resistance,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Capra hircus	chx04022:cGMP-PKG signaling pathway,chx04024:cAMP signaling pathway,chx04151:PI3K-Akt signaling pathway,chx04152:AMPK signaling pathway,chx04261:Adrenergic signaling in cardiomyocytes,chx04668:TNF signaling pathway,chx04725:Cholinergic synapse,chx04728:Dopaminergic synapse,chx04911:Insulin secretion,chx04915:Estrogen signaling pathway,chx04916:Melanogenesis,chx04918:Thyroid hormone synthesis,chx04922:Glucagon signaling pathway,chx04925:Aldosterone synthesis and secretion,chx04931:Insulin resistance,chx04962:Vasopressin-regulated water reabsorption,chx05016:Huntington's disease,chx05030:Cocaine addiction,chx05031:Amphetamine addiction,chx05034:Alcoholism,chx05161:Hepatitis B,chx05203:Viral carcinogenesis,chx05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Macaca fascicularis	mcf04022:cGMP-PKG signaling pathway,mcf04024:cAMP signaling pathway,mcf04151:PI3K-Akt signaling pathway,mcf04152:AMPK signaling pathway,mcf04261:Adrenergic signaling in cardiomyocytes,mcf04668:TNF signaling pathway,mcf04725:Cholinergic synapse,mcf04728:Dopaminergic synapse,mcf04911:Insulin secretion,mcf04915:Estrogen signaling pathway,mcf04916:Melanogenesis,mcf04918:Thyroid hormone synthesis,mcf04922:Glucagon signaling pathway,mcf04925:Aldosterone synthesis and secretion,mcf04931:Insulin resistance,mcf04962:Vasopressin-regulated water reabsorption,mcf05016:Huntington's disease,mcf05030:Cocaine addiction,mcf05031:Amphetamine addiction,mcf05034:Alcoholism,mcf05161:Hepatitis B,mcf05203:Viral carcinogenesis,mcf05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Bos mutus	bom04022:cGMP-PKG signaling pathway,bom04024:cAMP signaling pathway,bom04151:PI3K-Akt signaling pathway,bom04152:AMPK signaling pathway,bom04261:Adrenergic signaling in cardiomyocytes,bom04668:TNF signaling pathway,bom04725:Cholinergic synapse,bom04728:Dopaminergic synapse,bom04911:Insulin secretion,bom04915:Estrogen signaling pathway,bom04916:Melanogenesis,bom04918:Thyroid hormone synthesis,bom04922:Glucagon signaling pathway,bom04925:Aldosterone synthesis and secretion,bom04931:Insulin resistance,bom04962:Vasopressin-regulated water reabsorption,bom05016:Huntington's disease,bom05030:Cocaine addiction,bom05031:Amphetamine addiction,bom05034:Alcoholism,bom05161:Hepatitis B,bom05203:Viral carcinogenesis,bom05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Monodelphis domestica	mdo04022:cGMP-PKG signaling pathway,mdo04024:cAMP signaling pathway,mdo04151:PI3K-Akt signaling pathway,mdo04152:AMPK signaling pathway,mdo04261:Adrenergic signaling in cardiomyocytes,mdo04668:TNF signaling pathway,mdo04725:Cholinergic synapse,mdo04728:Dopaminergic synapse,mdo04911:Insulin secretion,mdo04915:Estrogen signaling pathway,mdo04916:Melanogenesis,mdo04918:Thyroid hormone synthesis,mdo04922:Glucagon signaling pathway,mdo04925:Aldosterone synthesis and secretion,mdo04931:Insulin resistance,mdo04962:Vasopressin-regulated water reabsorption,mdo05016:Huntington's disease,mdo05030:Cocaine addiction,mdo05031:Amphetamine addiction,mdo05034:Alcoholism,mdo05161:Hepatitis B,mdo05203:Viral carcinogenesis,mdo05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Myotis davidii	myd04022:cGMP-PKG signaling pathway,myd04024:cAMP signaling pathway,myd04151:PI3K-Akt signaling pathway,myd04152:AMPK signaling pathway,myd04261:Adrenergic signaling in cardiomyocytes,myd04668:TNF signaling pathway,myd04725:Cholinergic synapse,myd04728:Dopaminergic synapse,myd04911:Insulin secretion,myd04915:Estrogen signaling pathway,myd04916:Melanogenesis,myd04918:Thyroid hormone synthesis,myd04922:Glucagon signaling pathway,myd04925:Aldosterone synthesis and secretion,myd04931:Insulin resistance,myd04962:Vasopressin-regulated water reabsorption,myd05016:Huntington's disease,myd05030:Cocaine addiction,myd05031:Amphetamine addiction,myd05034:Alcoholism,myd05161:Hepatitis B,myd05203:Viral carcinogenesis,myd05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Felis catus	fca04022:cGMP-PKG signaling pathway,fca04024:cAMP signaling pathway,fca04151:PI3K-Akt signaling pathway,fca04152:AMPK signaling pathway,fca04261:Adrenergic signaling in cardiomyocytes,fca04668:TNF signaling pathway,fca04725:Cholinergic synapse,fca04728:Dopaminergic synapse,fca04911:Insulin secretion,fca04915:Estrogen signaling pathway,fca04916:Melanogenesis,fca04918:Thyroid hormone synthesis,fca04922:Glucagon signaling pathway,fca04925:Aldosterone synthesis and secretion,fca04931:Insulin resistance,fca04962:Vasopressin-regulated water reabsorption,fca05016:Huntington's disease,fca05030:Cocaine addiction,fca05031:Amphetamine addiction,fca05034:Alcoholism,fca05161:Hepatitis B,fca05203:Viral carcinogenesis,fca05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Callithrix jacchus	cjc04022:cGMP-PKG signaling pathway,cjc04024:cAMP signaling pathway,cjc04151:PI3K-Akt signaling pathway,cjc04152:AMPK signaling pathway,cjc04261:Adrenergic signaling in cardiomyocytes,cjc04668:TNF signaling pathway,cjc04725:Cholinergic synapse,cjc04728:Dopaminergic synapse,cjc04911:Insulin secretion,cjc04915:Estrogen signaling pathway,cjc04916:Melanogenesis,cjc04918:Thyroid hormone synthesis,cjc04922:Glucagon signaling pathway,cjc04925:Aldosterone synthesis and secretion,cjc04931:Insulin resistance,cjc04962:Vasopressin-regulated water reabsorption,cjc05016:Huntington's disease,cjc05030:Cocaine addiction,cjc05031:Amphetamine addiction,cjc05034:Alcoholism,cjc05161:Hepatitis B,cjc05203:Viral carcinogenesis,cjc05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Alligator mississippiensis	amj04261:Adrenergic signaling in cardiomyocytes,amj04916:Melanogenesis,amj04931:Insulin resistance,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Oryctolagus cuniculus	ocu04022:cGMP-PKG signaling pathway,ocu04024:cAMP signaling pathway,ocu04151:PI3K-Akt signaling pathway,ocu04152:AMPK signaling pathway,ocu04261:Adrenergic signaling in cardiomyocytes,ocu04668:TNF signaling pathway,ocu04725:Cholinergic synapse,ocu04728:Dopaminergic synapse,ocu04911:Insulin secretion,ocu04915:Estrogen signaling pathway,ocu04916:Melanogenesis,ocu04918:Thyroid hormone synthesis,ocu04922:Glucagon signaling pathway,ocu04925:Aldosterone synthesis and secretion,ocu04931:Insulin resistance,ocu04962:Vasopressin-regulated water reabsorption,ocu05016:Huntington's disease,ocu05030:Cocaine addiction,ocu05031:Amphetamine addiction,ocu05034:Alcoholism,ocu05161:Hepatitis B,ocu05203:Viral carcinogenesis,ocu05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Nomascus leucogenys	nle04022:cGMP-PKG signaling pathway,nle04024:cAMP signaling pathway,nle04151:PI3K-Akt signaling pathway,nle04152:AMPK signaling pathway,nle04261:Adrenergic signaling in cardiomyocytes,nle04668:TNF signaling pathway,nle04725:Cholinergic synapse,nle04728:Dopaminergic synapse,nle04911:Insulin secretion,nle04915:Estrogen signaling pathway,nle04916:Melanogenesis,nle04918:Thyroid hormone synthesis,nle04922:Glucagon signaling pathway,nle04925:Aldosterone synthesis and secretion,nle04931:Insulin resistance,nle04962:Vasopressin-regulated water reabsorption,nle05016:Huntington's disease,nle05030:Cocaine addiction,nle05031:Amphetamine addiction,nle05034:Alcoholism,nle05161:Hepatitis B,nle05203:Viral carcinogenesis,nle05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Equus caballus	ecb04022:cGMP-PKG signaling pathway,ecb04024:cAMP signaling pathway,ecb04151:PI3K-Akt signaling pathway,ecb04152:AMPK signaling pathway,ecb04261:Adrenergic signaling in cardiomyocytes,ecb04668:TNF signaling pathway,ecb04725:Cholinergic synapse,ecb04728:Dopaminergic synapse,ecb04911:Insulin secretion,ecb04915:Estrogen signaling pathway,ecb04916:Melanogenesis,ecb04918:Thyroid hormone synthesis,ecb04922:Glucagon signaling pathway,ecb04925:Aldosterone synthesis and secretion,ecb04931:Insulin resistance,ecb04962:Vasopressin-regulated water reabsorption,ecb05016:Huntington's disease,ecb05030:Cocaine addiction,ecb05031:Amphetamine addiction,ecb05034:Alcoholism,ecb05161:Hepatitis B,ecb05203:Viral carcinogenesis,ecb05215:Prostate cancer,
